ID,name,Applied,gender,age,background in IT,education,accepted,attended,number of Hackathons,employment,satisfaction,career interests,country,new skill
92,Elizabeth Bowers,Yes,M,35,No,Prefer not to say,Yes,Yes,6,Manager,dissatisfied,sql,Guinea,UI/UX
442,Robert Phillips,Yes,M,41,Yes,PhD,Yes,No,3,Senior Manager,neutral,python,Czech Republic,UI/UX
197,Roy Williams,Yes,Non-binary,31,No,Masters degree,Yes,Yes,8,Junior,satisfied,azure,Australia,Data Scientist
91,Rebecca Hernandez,Yes,Non-binary,43,No,PhD,No,Yes,2,Junior,dissatisfied,javascript,Saint Kitts and Nevis,full stack developer
251,Michael Mcbride,Yes,F,43,No,PhD,No,Yes,1,Junior,neutral,azure,French Polynesia,Data Scientist
149,Stacy Flores,Yes,Non-binary,57,Yes,Undergraduate,Yes,No,6,Junior,neutral,pm,Guam,full stack developer
305,James Velazquez,Yes,M,39,No,PhD,No,Yes,6,Manager,neutral,sql,Switzerland,Software Development
470,Dr. Andrew Scott,Yes,M,27,Yes,Masters degree,No,No,1,Manager,neutral,.net,Kenya,full stack developer
172,Mario Cruz,Yes,F,32,No,Masters degree,Yes,Yes,2,Associate,very dissatisfied,azure,Kazakhstan,Software Development
349,Jason Wilcox,Yes,Non-binary,47,No,Undergraduate,No,No,4,Manager,neutral,pm,Niger,Data Scientist
255,Maurice Bowen,Yes,F,52,Yes,Masters degree,Yes,Yes,2,Manager,dissatisfied,solutions design,Greenland,UI/UX
318,Rhonda Lambert,Yes,M,56,No,Undergraduate,No,Yes,2,Manager,dissatisfied,python,Belize,Data Scientist
423,Jonathan Carr,Yes,M,49,Yes,Masters degree,Yes,Yes,6,Manager,satisfied,python,Myanmar,Software Development
146,Lori Jones,Yes,F,52,Yes,Masters degree,No,No,6,Junior,dissatisfied,azure,Ireland,Pitch
474,Jennifer Evans,Yes,M,58,No,PhD,Yes,No,1,Senior Associate,dissatisfied,javascript,China,full stack developer
314,Mark Shah,Yes,F,48,Yes,Prefer not to say,No,No,7,Junior,dissatisfied,javascript,Korea,Pitch
267,Christine Riley,Yes,Non-binary,58,No,Prefer not to say,Yes,No,9,Junior,satisfied,azure,Maldives,full stack developer
16,Angela Johnson DDS,Yes,F,55,No,Undergraduate,No,No,3,Senior Associate,very dissatisfied,pm,Nigeria,Data Scientist
355,Stephen Martin,Yes,M,28,No,PhD,No,No,3,Senior Associate,satisfied,python,Syrian Arab Republic,UI/UX
91,Sandra Dorsey,Yes,M,42,No,Undergraduate,No,Yes,7,Senior Associate,satisfied,.net,Uganda,UI/UX
30,Hannah Robertson,Yes,M,32,No,Masters degree,Yes,No,1,Junior,satisfied,solutions design,Lesotho,Software Development
54,John Thompson,Yes,M,38,Yes,Masters degree,No,Yes,2,Manager,dissatisfied,pm,Cote d'Ivoire,Pitch
386,Jenna Valdez,Yes,M,35,No,PhD,Yes,No,3,Junior,dissatisfied,azure,Nauru,Software Development
261,John Rodriguez,Yes,F,38,No,Undergraduate,No,Yes,9,Senior Associate,dissatisfied,sql,Niger,Pitch
316,Kathleen Griffith,Yes,Non-binary,52,Yes,PhD,No,Yes,3,Senior Associate,neutral,.net,San Marino,Data Scientist
441,Russell Ford,Yes,Non-binary,33,Yes,PhD,No,Yes,1,Senior Manager,satisfied,.net,Tanzania,Software Development
100,Robin Hoffman,Yes,Non-binary,59,Yes,Masters degree,Yes,Yes,7,Senior Manager,very dissatisfied,javascript,Ethiopia,full stack developer
82,Angelica Mills,Yes,Non-binary,26,No,Prefer not to say,Yes,No,6,Associate,very dissatisfied,javascript,Samoa,Software Development
288,Amanda Orozco,Yes,M,40,No,PhD,No,Yes,9,Associate,very dissatisfied,azure,Malaysia,full stack developer
319,Cassidy Taylor,Yes,F,26,No,PhD,Yes,No,7,Senior Associate,satisfied,python,Liechtenstein,Pitch
225,Paige Morgan,Yes,F,53,No,Undergraduate,Yes,No,9,Junior,very dissatisfied,azure,Greenland,Data Scientist
121,Roger Wise,Yes,F,26,Yes,Prefer not to say,No,No,4,Junior,satisfied,javascript,Tanzania,full stack developer
145,Sarah Shannon,Yes,M,37,Yes,Undergraduate,No,Yes,8,Manager,very dissatisfied,solutions design,Saudi Arabia,Pitch
137,Krista Clark,Yes,M,44,No,Masters degree,No,No,1,Manager,very dissatisfied,sql,South Africa,Pitch
358,Kristen Lowe,Yes,F,46,Yes,PhD,No,No,2,Senior Manager,satisfied,.net,British Virgin Islands,full stack developer
343,Lee Davis,Yes,F,27,No,Masters degree,No,No,3,Associate,dissatisfied,sql,Venezuela,Software Development
331,Jeffrey Morris,Yes,Non-binary,29,No,PhD,No,Yes,1,Senior Associate,very dissatisfied,python,Niger,full stack developer
375,Daniel Brock,Yes,F,30,No,PhD,No,Yes,5,Senior Manager,very dissatisfied,javascript,Benin,Software Development
67,Adam Moore,Yes,F,54,No,Prefer not to say,Yes,Yes,4,Associate,dissatisfied,.net,Uganda,full stack developer
411,Michelle Johnson,Yes,F,32,Yes,Undergraduate,No,No,9,Manager,very dissatisfied,sql,Uruguay,Pitch
139,Kimberly Sims,Yes,Non-binary,59,Yes,Masters degree,No,No,9,Senior Manager,satisfied,pm,Lithuania,full stack developer
180,Kimberly Valdez,Yes,F,41,No,Prefer not to say,No,No,6,Junior,satisfied,solutions design,Russian Federation,Data Scientist
461,Marisa Butler,Yes,M,25,No,Prefer not to say,No,No,7,Manager,dissatisfied,solutions design,Norfolk Island,full stack developer
68,Elizabeth Mullins,Yes,Non-binary,27,No,Undergraduate,No,Yes,4,Manager,neutral,sql,Australia,Software Development
144,Travis Hamilton,Yes,Non-binary,29,No,Masters degree,Yes,No,8,Senior Manager,dissatisfied,sql,Falkland Islands (Malvinas),UI/UX
337,Robert Fernandez,Yes,F,32,No,Undergraduate,Yes,No,8,Junior,satisfied,azure,Micronesia,Pitch
185,Juan Arnold,Yes,F,48,No,Masters degree,No,Yes,8,Senior Associate,dissatisfied,azure,Japan,Pitch
389,Jonathan Humphrey,Yes,F,35,Yes,Masters degree,No,No,5,Manager,very dissatisfied,solutions design,Gambia,Data Scientist
380,Tristan Whitaker,Yes,M,52,No,Undergraduate,Yes,Yes,0,Manager,dissatisfied,python,Montserrat,Data Scientist
349,Jose Small,Yes,M,54,No,Prefer not to say,Yes,No,2,Senior Manager,satisfied,sql,Burkina Faso,Software Development
456,Eric Murphy,Yes,Non-binary,32,Yes,PhD,No,Yes,3,Manager,neutral,sql,Morocco,Pitch
36,Donna Smith,Yes,Non-binary,38,No,Masters degree,No,No,3,Senior Associate,very dissatisfied,python,Saudi Arabia,Pitch
256,Tracey Adams,Yes,F,39,Yes,Masters degree,Yes,No,8,Manager,satisfied,solutions design,Congo,Software Development
384,Joshua Santiago,Yes,F,39,Yes,Masters degree,Yes,No,9,Associate,satisfied,pm,Cocos (Keeling) Islands,Software Development
207,Jodi Kennedy,Yes,Non-binary,40,No,Prefer not to say,No,No,4,Senior Manager,very dissatisfied,javascript,Mali,full stack developer
380,Kayla Rivera,Yes,M,33,No,PhD,Yes,No,9,Senior Manager,very dissatisfied,solutions design,Australia,Software Development
326,Mary Gould,Yes,Non-binary,37,Yes,PhD,Yes,Yes,6,Senior Manager,neutral,python,Aruba,Software Development
486,Cynthia Pearson,Yes,Non-binary,33,No,Masters degree,Yes,No,0,Junior,dissatisfied,sql,Yemen,UI/UX
494,Christina Bishop,Yes,M,55,No,Prefer not to say,Yes,No,9,Manager,satisfied,solutions design,Russian Federation,Pitch
33,Michelle Garrison,Yes,M,54,No,PhD,No,Yes,4,Junior,very dissatisfied,pm,Samoa,Software Development
408,Leonard Mullins,Yes,F,45,Yes,Masters degree,Yes,Yes,3,Manager,satisfied,solutions design,United States Virgin Islands,full stack developer
182,Amber Johnson,Yes,F,55,Yes,Masters degree,No,Yes,0,Manager,very dissatisfied,azure,Hong Kong,UI/UX
412,Russell Norris,Yes,M,42,Yes,Undergraduate,No,Yes,0,Senior Associate,dissatisfied,sql,Niue,Software Development
407,Amy Rodriguez,Yes,M,29,No,Prefer not to say,No,No,9,Associate,neutral,javascript,North Macedonia,Pitch
310,David Parker,Yes,M,55,No,Masters degree,Yes,Yes,3,Associate,very dissatisfied,solutions design,Dominican Republic,UI/UX
469,Autumn Fernandez,Yes,F,56,Yes,Undergraduate,No,Yes,4,Associate,dissatisfied,pm,Gabon,full stack developer
359,Timothy Lopez,Yes,Non-binary,33,Yes,Prefer not to say,Yes,Yes,3,Associate,neutral,pm,Ecuador,Data Scientist
86,Christopher Carrillo,Yes,F,46,Yes,Prefer not to say,No,No,5,Associate,satisfied,javascript,Norway,Pitch
107,Tina Washington,Yes,M,57,Yes,Undergraduate,No,No,4,Manager,very dissatisfied,sql,Ghana,full stack developer
11,Beverly Miller,Yes,F,41,Yes,Masters degree,Yes,No,7,Associate,very dissatisfied,python,United States of America,Data Scientist
360,Nancy Hensley,Yes,F,40,Yes,Undergraduate,No,Yes,5,Manager,very dissatisfied,.net,Saint Helena,Data Scientist
27,Megan Juarez,Yes,M,36,Yes,Undergraduate,Yes,No,2,Associate,satisfied,.net,Korea,Data Scientist
62,Ryan Parrish,Yes,F,58,Yes,Masters degree,Yes,Yes,2,Senior Associate,dissatisfied,python,Seychelles,Software Development
452,Anthony Pruitt,Yes,Non-binary,28,Yes,PhD,Yes,No,2,Senior Manager,very dissatisfied,sql,Norfolk Island,Pitch
250,Robert Hoffman,Yes,F,45,No,Prefer not to say,Yes,Yes,9,Senior Manager,dissatisfied,javascript,El Salvador,UI/UX
209,Mary Bolton,Yes,F,51,No,Masters degree,Yes,No,6,Manager,very dissatisfied,sql,Palau,full stack developer
20,Anthony Obrien,Yes,Non-binary,47,No,Undergraduate,No,No,4,Associate,dissatisfied,solutions design,Sudan,full stack developer
149,Deanna Oliver,Yes,Non-binary,43,No,Prefer not to say,No,Yes,2,Junior,satisfied,azure,South Georgia and the South Sandwich Islands,Pitch
223,Charles Jackson,Yes,F,57,Yes,Undergraduate,No,No,3,Junior,dissatisfied,sql,Maldives,Pitch
482,Andrew Garcia,Yes,Non-binary,40,No,Undergraduate,Yes,Yes,5,Manager,dissatisfied,pm,Liechtenstein,Software Development
190,Thomas Lee,Yes,M,50,No,Undergraduate,Yes,Yes,9,Senior Associate,neutral,python,Slovakia (Slovak Republic),Software Development
468,Rick Navarro,Yes,M,37,No,PhD,No,Yes,6,Senior Associate,very dissatisfied,.net,Tunisia,Pitch
469,Nicholas Johnson,Yes,F,50,Yes,PhD,Yes,No,0,Senior Manager,dissatisfied,solutions design,Bahamas,UI/UX
303,David Wright,Yes,F,41,No,Masters degree,No,Yes,4,Junior,satisfied,solutions design,Chile,full stack developer
71,Aaron Acosta,Yes,Non-binary,51,No,Masters degree,No,Yes,5,Junior,dissatisfied,sql,Malawi,full stack developer
490,Debra Garner,Yes,Non-binary,45,Yes,Prefer not to say,Yes,Yes,8,Junior,very dissatisfied,.net,San Marino,Data Scientist
114,Megan Parsons,Yes,M,44,Yes,PhD,Yes,Yes,5,Junior,very dissatisfied,solutions design,French Southern Territories,Software Development
99,William Smith,Yes,F,28,Yes,PhD,No,Yes,6,Senior Associate,very dissatisfied,.net,Senegal,UI/UX
5,Andrew Reynolds,Yes,F,57,Yes,Masters degree,No,Yes,6,Senior Associate,very dissatisfied,.net,Aruba,full stack developer
194,Jessica Barnett,Yes,F,53,Yes,Masters degree,Yes,No,5,Senior Manager,dissatisfied,solutions design,Israel,Software Development
45,William Archer,Yes,F,37,Yes,PhD,Yes,No,9,Senior Associate,neutral,pm,Brazil,UI/UX
85,Nathaniel Mills,Yes,F,54,No,PhD,Yes,No,5,Manager,neutral,pm,Malta,Data Scientist
330,Angela Martinez,Yes,M,27,No,Masters degree,Yes,Yes,3,Associate,dissatisfied,solutions design,Tajikistan,UI/UX
144,Robert Robinson,Yes,Non-binary,57,Yes,PhD,No,Yes,6,Manager,dissatisfied,sql,Turkmenistan,Pitch
133,Alexander Ward,Yes,M,39,Yes,Prefer not to say,No,No,0,Senior Associate,very dissatisfied,python,Saint Kitts and Nevis,UI/UX
320,Suzanne Taylor,Yes,F,31,Yes,PhD,No,No,7,Senior Manager,dissatisfied,python,Turks and Caicos Islands,Software Development
429,Breanna Richmond,Yes,Non-binary,47,No,Prefer not to say,Yes,No,4,Associate,neutral,sql,Comoros,Software Development
357,Billy Kennedy,Yes,F,25,Yes,Prefer not to say,No,Yes,2,Associate,very dissatisfied,python,Namibia,Software Development
205,John Taylor,Yes,M,50,No,Undergraduate,No,No,0,Associate,dissatisfied,solutions design,Sweden,full stack developer
488,Nicole Floyd,Yes,M,50,No,Prefer not to say,No,Yes,3,Junior,neutral,javascript,Israel,UI/UX
370,Aaron Villa,Yes,F,25,No,Undergraduate,Yes,Yes,8,Senior Manager,neutral,.net,United States of America,UI/UX
234,Brandon Dean,Yes,F,54,No,Prefer not to say,No,Yes,2,Senior Associate,satisfied,azure,Solomon Islands,Pitch
287,Patrick Lutz,Yes,F,48,Yes,Undergraduate,No,No,0,Senior Manager,very dissatisfied,python,Malawi,full stack developer
391,Robin Wheeler,Yes,M,43,No,Undergraduate,No,Yes,1,Senior Associate,neutral,javascript,Korea,Pitch
487,Kimberly Garrett,Yes,M,45,Yes,Prefer not to say,No,Yes,1,Senior Associate,dissatisfied,azure,United States Minor Outlying Islands,Pitch
336,Michael Hicks,Yes,Non-binary,47,No,Undergraduate,Yes,Yes,5,Senior Manager,neutral,pm,Guernsey,full stack developer
147,Kevin Rogers,Yes,Non-binary,51,Yes,Prefer not to say,No,No,7,Senior Associate,satisfied,.net,Uzbekistan,full stack developer
286,Kimberly Warren,Yes,M,43,Yes,Undergraduate,No,Yes,1,Junior,neutral,python,Bahamas,UI/UX
151,Taylor Sanchez,Yes,F,43,Yes,Masters degree,No,Yes,9,Manager,satisfied,azure,French Southern Territories,UI/UX
243,Amy Meza,Yes,F,26,Yes,PhD,No,Yes,1,Junior,very dissatisfied,sql,Palau,Pitch
257,Kevin Alvarado,Yes,Non-binary,58,Yes,Masters degree,Yes,No,9,Manager,neutral,javascript,Cambodia,UI/UX
339,Michael King,Yes,M,41,Yes,Prefer not to say,Yes,Yes,7,Associate,very dissatisfied,javascript,Egypt,Software Development
164,Ashley Gentry,Yes,M,38,No,Masters degree,Yes,No,6,Junior,dissatisfied,.net,Jersey,Pitch
231,Bobby Silva,Yes,Non-binary,29,No,Prefer not to say,No,No,9,Junior,satisfied,sql,Tanzania,Data Scientist
354,Deborah Curry,Yes,M,31,No,Undergraduate,No,No,2,Senior Associate,dissatisfied,sql,Liechtenstein,Pitch
234,Thomas Taylor,Yes,M,36,Yes,Masters degree,Yes,Yes,7,Junior,dissatisfied,.net,Nepal,Pitch
460,Cynthia Macias,Yes,F,46,Yes,PhD,No,No,4,Junior,very dissatisfied,sql,Sri Lanka,Software Development
263,Patrick Lopez,Yes,M,34,No,PhD,No,No,5,Senior Associate,satisfied,pm,Christmas Island,full stack developer
408,Holly Gonzales,Yes,F,31,Yes,Prefer not to say,No,No,8,Manager,dissatisfied,python,Micronesia,Software Development
315,Anne Martinez,Yes,Non-binary,37,No,Prefer not to say,No,No,2,Senior Manager,neutral,azure,Mongolia,UI/UX
390,Christian Dorsey,Yes,Non-binary,29,No,Masters degree,No,No,2,Senior Manager,very dissatisfied,solutions design,Singapore,full stack developer
220,Krystal Merritt,Yes,F,35,No,Undergraduate,Yes,No,8,Junior,very dissatisfied,sql,Tunisia,UI/UX
472,Jose Villarreal,Yes,Non-binary,52,Yes,Prefer not to say,No,Yes,8,Senior Associate,satisfied,python,India,Pitch
190,Craig Evans,Yes,Non-binary,56,No,Masters degree,Yes,No,4,Senior Manager,very dissatisfied,pm,Congo,UI/UX
202,Erin Robinson,Yes,F,35,No,Undergraduate,Yes,Yes,4,Senior Manager,dissatisfied,sql,Algeria,Pitch
468,Christina Hernandez,Yes,M,34,Yes,Undergraduate,Yes,No,7,Junior,neutral,python,Grenada,UI/UX
478,Caitlin Nelson,Yes,Non-binary,31,No,PhD,Yes,No,5,Manager,satisfied,python,Saint Lucia,Data Scientist
76,Lucas Martinez,Yes,Non-binary,54,No,PhD,No,No,1,Senior Manager,very dissatisfied,.net,Sweden,full stack developer
352,Michaela Robinson,Yes,F,31,No,PhD,No,Yes,0,Junior,dissatisfied,pm,Papua New Guinea,full stack developer
266,Laura Grant,Yes,F,59,No,Prefer not to say,No,No,5,Senior Manager,neutral,python,Lebanon,Software Development
10,Jennifer Williams,Yes,M,48,Yes,Masters degree,Yes,Yes,1,Junior,satisfied,azure,Guyana,UI/UX
209,James Brown,Yes,Non-binary,45,Yes,Prefer not to say,No,No,7,Manager,very dissatisfied,pm,Korea,UI/UX
382,Darrell Pratt,Yes,Non-binary,57,Yes,Prefer not to say,Yes,Yes,6,Junior,dissatisfied,pm,Gambia,UI/UX
338,Brian Smith,Yes,Non-binary,59,Yes,Prefer not to say,No,No,4,Associate,very dissatisfied,pm,Rwanda,Pitch
407,Glenn Mcintyre,Yes,Non-binary,46,Yes,Prefer not to say,No,No,9,Senior Manager,very dissatisfied,pm,Bhutan,UI/UX
341,Tamara Martin,Yes,F,46,Yes,Prefer not to say,Yes,No,8,Senior Manager,neutral,.net,Poland,Pitch
342,Rebecca Ruiz,Yes,Non-binary,27,No,Masters degree,Yes,No,8,Senior Manager,satisfied,python,Madagascar,full stack developer
207,Michael Miller,Yes,Non-binary,38,Yes,PhD,Yes,No,3,Senior Associate,neutral,python,Jordan,full stack developer
74,Jennifer Wilson,Yes,M,49,No,PhD,Yes,No,3,Junior,very dissatisfied,pm,Tunisia,UI/UX
437,Isabella Scott,Yes,M,55,Yes,Prefer not to say,Yes,Yes,2,Senior Associate,satisfied,javascript,Barbados,Data Scientist
132,Brandon Crawford,Yes,M,50,No,Masters degree,No,No,1,Manager,neutral,.net,Guernsey,full stack developer
470,Bradley Hodges,Yes,F,25,No,Undergraduate,No,No,8,Manager,dissatisfied,javascript,Turks and Caicos Islands,UI/UX
423,Sara Miller,Yes,Non-binary,26,No,Undergraduate,No,No,4,Senior Manager,very dissatisfied,pm,Djibouti,full stack developer
247,Jimmy Mckinney,Yes,M,57,No,Undergraduate,Yes,Yes,0,Associate,neutral,javascript,Suriname,Pitch
60,Richard Smith,Yes,Non-binary,42,No,Masters degree,Yes,No,9,Senior Associate,neutral,python,Niue,full stack developer
415,Tony Russo,Yes,F,36,No,Undergraduate,No,Yes,8,Senior Manager,very dissatisfied,solutions design,New Caledonia,full stack developer
104,Victor Suarez,Yes,M,59,Yes,Undergraduate,No,Yes,4,Senior Associate,dissatisfied,sql,Netherlands,Software Development
155,David Price,Yes,F,55,No,Masters degree,No,Yes,5,Senior Manager,satisfied,.net,Libyan Arab Jamahiriya,Pitch
308,Cathy Jenkins,Yes,F,57,Yes,Undergraduate,Yes,Yes,0,Manager,dissatisfied,solutions design,Reunion,UI/UX
121,Stephanie Alvarez,Yes,M,41,No,PhD,No,Yes,3,Senior Manager,satisfied,javascript,Macao,Pitch
79,Emily Russell,Yes,Non-binary,51,No,Undergraduate,Yes,No,4,Associate,very dissatisfied,azure,Bosnia and Herzegovina,Software Development
70,Karen Mendez,Yes,M,49,Yes,Undergraduate,No,Yes,6,Senior Associate,neutral,solutions design,Japan,UI/UX
398,Jose Parker,Yes,Non-binary,59,No,Masters degree,No,No,6,Junior,neutral,python,Kiribati,full stack developer
52,Tiffany Harper,Yes,Non-binary,34,Yes,Masters degree,No,No,6,Senior Associate,satisfied,.net,Bermuda,Pitch
102,Tara Solomon,Yes,F,25,No,PhD,No,Yes,6,Manager,dissatisfied,sql,Bosnia and Herzegovina,Software Development
150,Bethany Ho,Yes,F,30,Yes,Undergraduate,Yes,Yes,1,Junior,satisfied,pm,Angola,full stack developer
163,Gerald Stevenson,Yes,F,57,Yes,Masters degree,Yes,No,8,Senior Associate,very dissatisfied,sql,Bangladesh,Pitch
88,Hector Esparza,Yes,F,52,No,Prefer not to say,Yes,Yes,8,Junior,neutral,python,Netherlands,full stack developer
244,Jennifer Evans,Yes,M,57,Yes,PhD,Yes,No,7,Associate,satisfied,sql,Uganda,Data Scientist
424,Peter Taylor,Yes,M,44,No,Undergraduate,Yes,Yes,2,Junior,dissatisfied,javascript,Eritrea,Software Development
238,Kimberly Russell,Yes,F,56,Yes,Undergraduate,No,Yes,1,Senior Manager,very dissatisfied,solutions design,Chad,Pitch
253,Jacqueline Bishop,Yes,F,52,Yes,Undergraduate,No,Yes,1,Associate,dissatisfied,azure,Jamaica,full stack developer
476,Alison Riley DVM,Yes,F,27,Yes,Undergraduate,No,Yes,9,Junior,satisfied,sql,Georgia,full stack developer
157,Megan Castaneda,Yes,M,35,Yes,PhD,Yes,Yes,4,Associate,very dissatisfied,pm,Myanmar,full stack developer
202,Ariel Cook,Yes,M,46,No,Prefer not to say,No,No,4,Manager,neutral,pm,Taiwan,Software Development
8,Jennifer Blair,Yes,Non-binary,28,No,Masters degree,Yes,No,7,Manager,dissatisfied,solutions design,Peru,UI/UX
34,Jennifer Stone,Yes,M,44,Yes,Undergraduate,No,Yes,8,Junior,neutral,sql,Slovakia (Slovak Republic),Software Development
445,Briana Greene,Yes,Non-binary,41,No,PhD,No,Yes,3,Junior,satisfied,javascript,Kiribati,UI/UX
467,Michael Franklin,Yes,F,31,Yes,Undergraduate,No,Yes,2,Senior Manager,neutral,solutions design,British Virgin Islands,UI/UX
196,Sheila Cannon,Yes,Non-binary,49,Yes,Prefer not to say,Yes,No,1,Manager,neutral,sql,Ghana,full stack developer
444,Bonnie Fischer,Yes,M,59,Yes,Undergraduate,Yes,Yes,0,Senior Associate,very dissatisfied,.net,Maldives,Data Scientist
17,Barbara Baker,Yes,M,31,No,Prefer not to say,No,Yes,7,Manager,very dissatisfied,javascript,Seychelles,UI/UX
210,Wesley Mitchell,Yes,Non-binary,41,No,Undergraduate,Yes,No,8,Senior Associate,neutral,sql,Bouvet Island (Bouvetoya),UI/UX
264,Martha Wilkins,Yes,M,28,No,Masters degree,Yes,Yes,4,Senior Manager,satisfied,sql,Belgium,full stack developer
448,Lindsey Foley,Yes,M,49,No,Undergraduate,No,Yes,1,Senior Associate,satisfied,.net,Cuba,full stack developer
244,Sheila Herring,Yes,Non-binary,55,Yes,Undergraduate,Yes,Yes,3,Associate,very dissatisfied,sql,Chad,Data Scientist
24,Angela Schneider,Yes,Non-binary,28,Yes,Masters degree,Yes,Yes,9,Manager,satisfied,javascript,Libyan Arab Jamahiriya,Data Scientist
48,Michael Taylor,Yes,Non-binary,55,No,Undergraduate,Yes,No,4,Associate,satisfied,.net,Nigeria,UI/UX
73,Angela Rhodes,Yes,M,26,Yes,Masters degree,Yes,Yes,6,Junior,satisfied,python,Reunion,Software Development
314,Anna Johnson,Yes,F,40,No,Prefer not to say,Yes,No,3,Manager,neutral,sql,Micronesia,UI/UX
140,Jacqueline Mccann,Yes,M,42,Yes,Prefer not to say,No,No,2,Associate,dissatisfied,azure,Mozambique,Data Scientist
198,Mary Holloway,Yes,Non-binary,38,Yes,PhD,No,No,3,Senior Associate,neutral,javascript,Saudi Arabia,Software Development
299,Marcia Brown,Yes,M,52,No,PhD,No,Yes,5,Manager,very dissatisfied,javascript,Puerto Rico,Data Scientist
398,Olivia Moore,Yes,M,42,No,Prefer not to say,No,No,0,Manager,dissatisfied,pm,Cuba,UI/UX
232,Barbara Ramos,Yes,Non-binary,34,Yes,Prefer not to say,Yes,Yes,8,Senior Manager,neutral,javascript,Croatia,UI/UX
314,Renee Esparza,Yes,M,49,No,Undergraduate,Yes,No,6,Associate,dissatisfied,solutions design,Belize,Data Scientist
241,Melanie Daniels,Yes,Non-binary,29,No,Undergraduate,No,Yes,0,Senior Associate,neutral,python,Guam,UI/UX
104,Amy Austin,Yes,M,48,No,Undergraduate,No,No,3,Senior Manager,neutral,javascript,Sri Lanka,full stack developer
390,Claudia Gallegos,Yes,Non-binary,50,Yes,PhD,Yes,No,0,Junior,very dissatisfied,sql,Rwanda,Pitch
470,Jacob Marquez,Yes,Non-binary,44,No,Undergraduate,Yes,No,2,Junior,dissatisfied,sql,Djibouti,Pitch
120,Marissa Fuentes,Yes,M,58,Yes,Masters degree,No,Yes,2,Senior Associate,satisfied,javascript,Algeria,Software Development
239,Christopher Nichols,Yes,Non-binary,40,Yes,Undergraduate,No,Yes,4,Manager,neutral,azure,Belgium,Pitch
353,Gabriella Richards,Yes,M,54,No,Prefer not to say,Yes,No,9,Senior Manager,neutral,.net,Ghana,Software Development
179,Mrs. Dorothy Hansen MD,Yes,M,40,No,PhD,No,Yes,3,Senior Manager,very dissatisfied,sql,El Salvador,full stack developer
202,Joshua Mathews,Yes,F,28,Yes,Prefer not to say,Yes,Yes,3,Manager,dissatisfied,python,Kiribati,full stack developer
330,Michael Garcia,Yes,M,34,Yes,PhD,No,No,9,Senior Associate,neutral,azure,Burundi,UI/UX
131,Christina Stephens,Yes,M,45,Yes,Prefer not to say,No,No,6,Manager,very dissatisfied,python,Malaysia,full stack developer
198,Robert Smith,Yes,Non-binary,30,No,Undergraduate,No,Yes,4,Associate,satisfied,python,Tuvalu,UI/UX
120,Erica Gray,Yes,Non-binary,38,No,Prefer not to say,Yes,No,8,Junior,neutral,javascript,Mozambique,UI/UX
373,Gloria Mercado,Yes,M,35,Yes,Masters degree,Yes,No,6,Manager,neutral,solutions design,Finland,Data Scientist
331,Mark Harrell,Yes,Non-binary,37,Yes,Prefer not to say,Yes,No,2,Manager,neutral,pm,Dominica,full stack developer
111,Ryan Mullins,Yes,M,31,Yes,Undergraduate,Yes,Yes,3,Senior Manager,satisfied,azure,Korea,full stack developer
316,Kenneth Baker,Yes,M,51,Yes,PhD,No,Yes,6,Manager,dissatisfied,azure,New Zealand,Software Development
440,Christopher Jones,Yes,Non-binary,39,No,Prefer not to say,Yes,Yes,3,Senior Manager,dissatisfied,azure,British Virgin Islands,full stack developer
235,Lisa Wilson,Yes,M,50,No,Undergraduate,Yes,Yes,8,Associate,very dissatisfied,solutions design,Vietnam,Data Scientist
309,Stacy Long,Yes,M,37,Yes,PhD,Yes,No,7,Junior,satisfied,.net,Antarctica (the territory South of 60 deg S),UI/UX
297,Tasha Meyer,Yes,Non-binary,33,No,Prefer not to say,No,Yes,4,Junior,neutral,solutions design,Western Sahara,UI/UX
492,Paul Jones,Yes,M,35,No,Prefer not to say,No,Yes,8,Senior Associate,neutral,pm,Brunei Darussalam,UI/UX
456,Nicole Morris,Yes,M,57,No,Masters degree,No,Yes,8,Associate,dissatisfied,.net,Martinique,Software Development
226,Chris Harris,Yes,Non-binary,30,Yes,PhD,No,No,1,Junior,satisfied,javascript,Liberia,Pitch
21,Stacy Sanford,Yes,M,55,No,Masters degree,No,Yes,0,Senior Associate,neutral,python,Iran,UI/UX
224,Amanda Miller,Yes,F,44,Yes,Prefer not to say,No,Yes,7,Junior,dissatisfied,pm,Zambia,Data Scientist
111,Sandra Fletcher,Yes,Non-binary,44,Yes,Undergraduate,Yes,Yes,5,Senior Associate,very dissatisfied,azure,Finland,UI/UX
403,John Roberts,Yes,F,52,No,PhD,Yes,Yes,2,Senior Associate,very dissatisfied,.net,Bahrain,Pitch
63,Johnny Escobar,Yes,F,26,No,Undergraduate,No,Yes,6,Senior Manager,dissatisfied,python,Sierra Leone,Data Scientist
216,Zachary Short,Yes,M,55,No,Undergraduate,Yes,Yes,2,Manager,neutral,solutions design,Brunei Darussalam,full stack developer
210,Jason Carson,Yes,Non-binary,26,No,Undergraduate,Yes,No,9,Senior Associate,neutral,sql,North Macedonia,UI/UX
85,Mark Wells,Yes,F,47,No,Masters degree,Yes,Yes,1,Associate,dissatisfied,solutions design,Mayotte,UI/UX
112,Erika Martinez,Yes,Non-binary,50,No,PhD,Yes,Yes,4,Manager,dissatisfied,solutions design,Kazakhstan,Software Development
